Longitude,Latitude,Field,Dataset,Product,Obj. Id,Track(deg),Swth Wdth(ft),Distance(ft),Duration(s),Elevation(ft),Area Count,Speed(mph),Diff Status,Time,X Offset(ft),Y Offset(ft),Satellites,Hding Veh(deg),Diff Status,Active Rows((1)),VDOP,HDOP,PDOP,Crop Flw(M)(lb/s),Moisture(%),Grain Temp(°F),Elvtr Speed(rpm),Pass Num,Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Prod(ac/h),Crop Flw(V)(bu/h),Date
-91.55575010,45.10277741,K-3,<1>,P9492AM-PBXP,1526,39.57,15.00,8.093,2.000,1125.7,On,2.759,Yes,10/23/2024,0.00,0.00,26,39.57,DGPS,6.000,2.000,1.200,2.300,15.74,16.86,41.97,498.20,16,11048,197.28,11295,201.71,5.016,1011.8,10/23/2024
-91.55572972,45.10279485,K-3,<1>,P9492AM-PBXP,1527,40.35,15.00,8.610,2.000,1125.9,On,2.935,Yes,10/23/2024,0.00,0.00,26,40.35,DGPS,6.000,2.000,1.200,2.300,15.04,17.63,41.97,496.00,16,9833.6,175.60,10147,181.20,5.337,967.05,10/23/2024
-91.55570793,45.10281095,K-3,<1>,P9492AM-PBXP,1528,44.52,15.00,8.432,2.000,1126.2,On,2.874,Yes,10/23/2024,0.00,0.00,26,44.52,DGPS,6.000,2.000,1.200,2.300,16.07,16.92,41.97,494.40,16,10821,193.23,11071,197.70,5.226,1033.2,10/23/2024
-91.55568600,45.10282749,K-3,<1>,P9492AM-PBXP,1529,44.39,15.00,8.368,2.000,1126.4,On,2.853,Yes,10/23/2024,0.00,0.00,26,44.39,DGPS,6.000,2.000,1.200,2.300,17.31,16.55,41.97,493.80,16,11793,210.60,12012,214.50,5.187,1112.5,10/23/2024
-91.55566263,45.10284311,K-3,<1>,P9492AM-PBXP,1530,46.90,15.00,8.341,2.000,1126.6,On,2.843,Yes,10/23/2024,0.00,0.00,26,46.90,DGPS,6.000,2.000,1.200,2.300,13.87,17.75,41.97,492.60,16,9347.7,166.93,9660.2,172.50,5.170,891.81,10/23/2024
-91.55563850,45.10285878,K-3,<1>,P9492AM-PBXP,1531,48.04,15.00,8.959,2.000,1126.8,On,3.054,Yes,10/23/2024,0.00,0.00,26,48.04,DGPS,6.000,2.000,1.200,2.300,15.40,18.45,41.97,491.10,16,9578.9,171.05,9984.3,178.29,5.553,990.01,10/23/2024
-91.55561422,45.10287576,K-3,<1>,P9492AM-PBXP,1532,44.71,15.00,8.660,2.000,1126.9,On,2.952,Yes,10/23/2024,0.00,0.00,25,44.71,DGPS,6.000,2.000,1.200,2.300,16.66,17.18,41.97,492.00,16,10889,194.44,11175,199.55,5.367,1071.1,10/23/2024
-91.55559151,45.10289263,K-3,<1>,P9492AM-PBXP,1533,42.08,15.00,8.373,2.000,1127.1,On,2.855,Yes,10/23/2024,0.00,0.00,25,42.08,DGPS,6.000,2.000,1.200,2.300,14.71,18.13,41.97,492.00,16,9826.3,175.47,10202,182.19,5.190,945.57,10/23/2024
-91.55557769,45.10290760,K-3,<1>,P9492AM-PBXP,1534,32.95,15.00,5.113,2.000,1127.3,On,1.743,Yes,10/23/2024,0.00,0.00,25,32.95,DGPS,6.000,2.000,1.200,2.300,12.07,17.63,41.97,493.80,16,13286,237.25,13709,244.81,3.169,775.80,10/23/2024
-91.55556992,45.10292130,K-3,<1>,P9492AM-PBXP,1535,23.22,15.00,5.461,2.000,1127.5,On,1.862,Yes,10/23/2024,0.00,0.00,25,23.22,DGPS,6.000,2.000,1.200,2.300,10.94,18.70,41.97,494.50,16,11130,198.75,11637,207.80,3.385,703.37,10/23/2024
-91.55556399,45.10293630,K-3,<1>,P9492AM-PBXP,1536,15.79,15.00,5.308,2.000,1127.5,On,1.809,Yes,10/23/2024,0.00,0.00,25,15.79,DGPS,6.000,2.000,1.200,2.300,11.93,18.83,41.97,495.20,16,12470,222.67,13059,233.19,3.290,767.17,10/23/2024
-91.55556021,45.10295217,K-3,<1>,P9492AM-PBXP,1537,9.962,15.00,6.361,2.000,1127.6,On,2.169,Yes,10/23/2024,0.00,0.00,25,9.962,DGPS,6.000,2.000,1.200,2.300,11.67,16.92,41.97,497.30,16,10412,185.93,10653,190.23,3.943,750.07,10/23/2024
-91.55555816,45.10296866,K-3,<1>,P9492AM-PBXP,1538,6.568,15.00,6.024,2.000,1127.7,On,2.054,Yes,10/23/2024,0.00,0.00,25,6.568,DGPS,6.000,2.000,1.200,2.300,12.84,18.07,41.97,494.00,16,11934,213.12,12381,221.10,3.734,825.54,10/23/2024
-91.55555743,45.10298617,K-3,<1>,P9492AM-PBXP,1539,3.835,15.00,8.610,2.000,1127.8,On,2.935,Yes,10/23/2024,0.00,0.00,25,3.835,DGPS,6.000,2.000,1.200,2.300,13.32,18.20,41.97,494.50,16,8648.5,154.44,8986.6,160.48,5.337,856.46,10/23/2024
-91.55555598,45.10300618,K-3,<1>,P9492AM-PBXP,1540,3.038,15.00,6.990,2.000,1127.8,On,2.383,Yes,10/23/2024,0.00,0.00,25,3.038,DGPS,6.000,2.000,1.200,2.300,15.85,17.50,41.97,497.40,16,12785,228.31,13172,235.21,4.333,1019.1,10/23/2024
-91.55555442,45.10302568,K-3,<1>,P9492AM-PBXP,1541,2.706,15.00,7.273,2.000,1127.9,On,2.479,Yes,10/23/2024,0.00,0.00,25,2.706,DGPS,6.000,2.000,1.200,2.300,13.80,17.37,41.97,493.90,16,10711,191.27,11019,196.77,4.508,886.97,10/23/2024
-91.55555298,45.10304549,K-3,<1>,P9492AM-PBXP,1542,2.156,15.00,6.966,2.000,1128.0,On,2.375,Yes,10/23/2024,0.00,0.00,25,2.156,DGPS,6.000,2.000,1.200,2.300,14.80,18.01,41.97,494.70,16,11904,212.58,12341,220.38,4.318,951.59,10/23/2024
-91.55555118,45.10306444,K-3,<1>,P9492AM-PBXP,1543,3.202,15.00,7.251,2.000,1128.1,On,2.472,Yes,10/23/2024,0.00,0.00,25,3.202,DGPS,6.000,2.000,1.200,2.300,12.47,17.44,41.97,494.90,16,9700.9,173.23,9987.2,178.34,4.494,801.51,10/23/2024
-91.55554926,45.10308018,K-3,<1>,P9492AM-PBXP,1544,5.861,15.00,6.062,2.000,1128.4,On,2.067,Yes,10/23/2024,0.00,0.00,25,5.861,DGPS,6.000,2.000,1.200,2.300,12.07,17.56,41.97,495.80,16,11212,200.21,11560,206.43,3.758,775.67,10/23/2024
-91.55554693,45.10309581,K-3,<1>,P9492AM-PBXP,1545,8.647,15.00,4.861,2.000,1128.7,On,1.657,Yes,10/23/2024,0.00,0.00,25,8.647,DGPS,6.000,2.000,1.200,2.300,10.03,17.75,41.97,495.40,16,11596,207.06,11983,213.99,3.013,644.75,10/23/2024
-91.55554540,45.10311194,K-3,<1>,P9492AM-PBXP,1546,6.997,15.00,5.534,2.000,1129.0,On,1.886,Yes,10/23/2024,0.00,0.00,25,6.997,DGPS,6.000,2.000,1.200,2.300,11.38,17.75,41.97,493.50,16,11562,206.46,11948,213.36,3.430,731.83,10/23/2024
-91.55554312,45.10312986,K-3,<1>,P9492AM-PBXP,1547,4.184,15.00,7.677,2.000,1129.3,On,2.617,Yes,10/23/2024,0.00,0.00,25,4.184,DGPS,6.000,2.000,1.200,2.300,13.49,17.24,41.97,494.50,16,9934.8,177.41,10204,182.21,4.759,867.08,10/23/2024
-91.55554078,45.10315034,K-3,<1>,P9492AM-PBXP,1548,3.283,15.00,8.381,2.000,1129.7,On,2.857,Yes,10/23/2024,0.00,0.00,25,3.283,DGPS,6.000,2.000,1.200,2.300,16.79,17.31,41.97,492.50,16,11320,202.15,11636,207.79,5.195,1079.4,10/23/2024
-91.55553760,45.10317351,K-3,<1>,P9492AM-PBXP,1549,5.164,15.00,8.964,2.000,1129.7,On,3.056,Yes,10/23/2024,0.00,0.00,25,5.164,DGPS,6.000,2.000,1.200,2.300,17.47,17.18,41.97,493.20,16,11031,196.98,11321,202.16,5.556,1123.2,10/23/2024
-91.55553547,45.10319565,K-3,<1>,P9492AM-PBXP,1550,4.015,15.00,7.887,2.000,1130.1,On,2.689,Yes,10/23/2024,0.00,0.00,25,4.015,DGPS,6.000,2.000,1.200,2.300,15.98,17.44,41.97,492.10,16,11431,204.13,11769,210.16,4.888,1027.4,10/23/2024
-91.55553208,45.10321794,K-3,<1>,P9492AM-PBXP,1551,4.705,15.00,8.889,2.000,1130.4,On,3.030,Yes,10/23/2024,0.00,0.00,25,4.705,DGPS,6.000,2.000,1.200,2.300,14.87,18.52,41.97,489.40,16,9316.8,166.37,9718.8,173.55,5.510,956.24,10/23/2024
-91.55552982,45.10324081,K-3,<1>,P9492AM-PBXP,1552,3.809,15.00,8.288,2.000,1130.7,On,2.825,Yes,10/23/2024,0.00,0.00,25,3.809,DGPS,6.000,2.000,1.200,2.300,13.62,17.63,41.97,489.80,16,9249.3,165.17,9544.1,170.43,5.137,875.51,10/23/2024
-91.55552733,45.10326461,K-3,<1>,P9492AM-PBXP,1553,3.199,15.00,7.717,2.000,1130.8,On,2.631,Yes,10/23/2024,0.00,0.00,25,3.199,DGPS,6.000,2.000,1.200,2.300,13.58,17.44,41.97,491.20,16,9928.0,177.29,10221,182.52,4.783,873.07,10/23/2024
-91.55552542,45.10328801,K-3,<1>,P9492AM-PBXP,1554,1.647,15.00,8.634,2.000,1131.1,On,2.943,Yes,10/23/2024,0.00,0.00,25,1.647,DGPS,6.000,2.000,1.200,2.300,14.62,17.24,41.97,492.60,16,9575.2,170.99,9834.6,175.62,5.352,939.86,10/23/2024
-91.55552320,45.10331077,K-3,<1>,P9492AM-PBXP,1555,3.576,15.00,8.445,2.000,1131.5,On,2.879,Yes,10/23/2024,0.00,0.00,25,3.576,DGPS,6.000,2.000,1.200,2.300,12.28,16.35,41.97,491.40,16,8313.2,148.45,8447.5,150.85,5.234,789.57,10/23/2024
-91.55552212,45.10333482,K-3,<1>,P9492AM-PBXP,1556,0.456,15.00,8.645,2.000,1131.7,On,2.947,Yes,10/23/2024,0.00,0.00,25,0.456,DGPS,6.000,2.000,1.200,2.300,12.16,16.99,41.97,492.30,16,7980.4,142.51,8171.6,145.92,5.358,781.91,10/23/2024
-91.55552152,45.10335914,K-3,<1>,P9492AM-PBXP,1557,2.193,15.00,9.144,2.000,1131.9,On,3.117,Yes,10/23/2024,0.00,0.00,25,2.193,DGPS,6.000,2.000,1.200,2.300,13.01,16.80,41.97,493.40,16,8085.6,144.39,8260.6,147.51,5.668,836.09,10/23/2024
-91.55552161,45.10338286,K-3,<1>,P9492AM-PBXP,1558,0.086,15.00,8.798,2.000,1132.3,On,2.999,Yes,10/23/2024,0.00,0.00,25,0.086,DGPS,6.000,2.000,1.200,2.300,12.23,16.16,41.97,493.50,16,7963.2,142.20,8073.7,144.17,5.453,786.23,10/23/2024
-91.55552179,45.10340677,K-3,<1>,P9492AM-PBXP,1559,358.25,15.00,9.587,2.000,1132.6,On,3.268,Yes,10/23/2024,0.00,0.00,25,358.25,DGPS,6.000,2.000,1.200,2.300,12.69,16.80,41.97,492.90,16,7523.8,134.36,7686.6,137.26,5.943,815.69,10/23/2024
-91.55552098,45.10343003,K-3,<1>,P9492AM-PBXP,1560,359.58,15.00,8.087,2.000,1133.0,On,2.757,Yes,10/23/2024,0.00,0.00,25,359.58,DGPS,6.000,2.000,1.200,2.300,13.42,16.29,41.97,494.30,16,9493.6,169.53,9640.2,172.15,5.013,862.94,10/23/2024
-91.55551992,45.10345341,K-3,<1>,P9492AM-PBXP,1561,1.257,15.00,7.573,2.000,1133.4,On,2.582,Yes,10/23/2024,0.00,0.00,25,1.257,DGPS,6.000,2.000,1.200,2.300,13.98,16.16,41.97,492.00,16,10573,188.81,10720,191.43,4.694,898.60,10/23/2024
-91.55551768,45.10347582,K-3,<1>,P9492AM-PBXP,1562,4.709,15.00,7.480,2.000,1133.9,On,2.550,Yes,10/23/2024,0.00,0.00,25,4.709,DGPS,6.000,2.000,1.200,2.300,11.42,16.67,41.97,490.40,16,8696.0,155.29,8870.2,158.40,4.637,734.42,10/23/2024
-91.55551763,45.10349743,K-3,<1>,P9492AM-PBXP,1563,1.895,15.00,7.591,2.000,1134.7,On,2.588,Yes,10/23/2024,0.00,0.00,24,1.895,DGPS,6.000,2.000,1.200,2.300,12.24,15.66,41.97,491.00,16,9293.7,165.96,9366.0,167.25,4.705,786.99,10/23/2024
-91.55551720,45.10351882,K-3,<1>,P9492AM-PBXP,1564,0.242,15.00,7.632,2.000,1135.5,On,2.602,Yes,10/23/2024,0.00,0.00,24,0.242,DGPS,6.000,2.000,1.200,2.300,12.08,16.42,41.97,488.00,16,9040.3,161.44,9193.6,164.17,4.730,776.58,10/23/2024
-91.55551489,45.10354158,K-3,<1>,P9492AM-PBXP,1565,3.885,15.00,9.194,2.000,1136.5,On,3.134,Yes,10/23/2024,0.00,0.00,25,3.885,DGPS,6.000,2.000,1.200,2.300,10.01,16.60,41.97,484.70,16,6204.1,110.79,6323.5,112.92,5.699,643.48,10/23/2024
-91.55551426,45.10356433,K-3,<1>,P9492AM-PBXP,1566,0.516,15.00,8.559,2.000,1137.7,On,2.918,Yes,10/23/2024,0.00,0.00,26,0.516,DGPS,6.000,2.000,1.200,2.300,11.90,16.67,41.97,483.60,16,7916.1,141.36,8074.7,144.19,5.305,764.99,10/23/2024
-91.55551324,45.10358657,K-3,<1>,P9492AM-PBXP,1567,2.273,15.00,7.568,2.000,1138.9,On,2.580,Yes,10/23/2024,0.00,0.00,26,2.273,DGPS,6.000,2.000,1.200,2.300,9.915,16.29,41.97,484.90,16,7493.7,133.82,7609.4,135.88,4.691,637.40,10/23/2024
-91.55554807,45.10371305,K-3,<1>,P9492AM-PBXP,1568,268.15,12.50,8.352,2.000,1143.5,On,2.847,Yes,10/23/2024,0.00,-1.250,26,268.15,DGPS,5.000,2.000,1.200,2.300,2.825,15.36,41.97,508.90,17,2347.6,41.92,2357.5,42.10,4.314,181.61,10/23/2024
-91.55558174,45.10371239,K-3,<1>,P9492AM-PBXP,1569,268.27,12.50,8.789,2.000,1142.7,On,2.996,Yes,10/23/2024,0.00,-1.250,26,268.27,DGPS,5.000,2.000,1.200,2.300,8.274,15.44,41.97,508.80,17,6527.9,116.57,6561.6,117.17,4.540,531.93,10/23/2024
-91.55561464,45.10371215,K-3,<1>,P9492AM-PBXP,1570,267.90,12.50,8.445,2.000,1142.1,On,2.879,Yes,10/23/2024,0.00,-1.250,26,267.90,DGPS,5.000,2.000,1.200,2.300,10.56,15.80,41.97,508.10,17,8630.3,154.11,8712.3,155.58,4.362,678.60,10/23/2024
-91.55564782,45.10371154,K-3,<1>,P9492AM-PBXP,1571,267.73,12.50,8.745,2.000,1141.5,On,2.981,Yes,10/23/2024,0.00,-1.250,26,267.73,DGPS,5.000,2.000,1.200,2.300,13.10,16.44,43.77,505.40,17,10261,183.24,10438,186.39,4.517,841.96,10/23/2024
-91.55568292,45.10371106,K-3,<1>,P9492AM-PBXP,1572,269.02,12.50,9.327,2.000,1140.8,On,3.180,Yes,10/23/2024,0.00,-1.250,26,269.02,DGPS,5.000,2.000,1.200,2.300,13.48,16.56,42.87,505.00,17,9887.6,176.57,10072,179.87,4.817,866.50,10/23/2024
-91.55571659,45.10371083,K-3,<1>,P9492AM-PBXP,1573,268.88,12.50,8.800,2.000,1140.3,On,3.000,Yes,10/23/2024,0.00,-1.250,26,268.88,DGPS,5.000,2.000,1.200,2.300,14.21,14.72,42.87,502.90,17,11256,201.01,11256,201.01,4.545,913.66,10/23/2024
-91.55575010,45.10371092,K-3,<1>,P9492AM-PBXP,1574,270.27,12.50,8.158,2.000,1139.8,On,2.781,Yes,10/23/2024,0.00,-1.250,26,270.27,DGPS,5.000,2.000,1.200,2.300,15.20,15.36,42.87,500.80,17,12928,230.86,12983,231.84,4.214,976.96,10/23/2024
-91.55578321,45.10371063,K-3,<1>,P9492AM-PBXP,1575,269.08,12.50,9.042,2.000,1139.5,On,3.083,Yes,10/23/2024,0.00,-1.250,27,269.08,DGPS,5.000,2.000,1.200,2.300,15.06,15.50,43.77,498.90,17,11536,206.01,11605,207.23,4.671,967.88,10/23/2024
-91.55581756,45.10371008,K-3,<1>,P9492AM-PBXP,1576,268.69,12.50,8.818,2.000,1139.2,On,3.006,Yes,10/23/2024,0.00,-1.250,27,268.69,DGPS,5.000,2.000,1.200,2.300,15.95,14.59,42.87,498.50,17,12605,225.09,12605,225.09,4.555,1025.2,10/23/2024
-91.55585156,45.10371035,K-3,<1>,P9492AM-PBXP,1577,270.60,12.50,8.751,2.000,1139.0,On,2.983,Yes,10/23/2024,0.00,-1.250,27,270.60,DGPS,5.000,2.000,1.200,2.300,14.55,15.23,42.87,496.60,17,11554,206.33,11585,206.88,4.520,935.11,10/23/2024
-91.55588759,45.10371022,K-3,<1>,P9492AM-PBXP,1578,269.95,12.50,9.558,2.000,1138.7,On,3.258,Yes,10/23/2024,0.00,-1.250,27,269.95,DGPS,5.000,2.000,1.200,2.300,17.15,15.23,42.87,496.70,17,12471,222.69,12504,223.29,4.937,1102.4,10/23/2024
-91.55592434,45.10371007,K-3,<1>,P9492AM-PBXP,1579,270.58,12.50,9.522,2.000,1138.4,On,3.246,Yes,10/23/2024,0.00,-1.250,27,270.58,DGPS,5.000,2.000,1.200,2.300,16.23,15.36,42.87,496.40,17,11832,211.28,11882,212.17,4.918,1043.5,10/23/2024
-91.55596114,45.10371036,K-3,<1>,P9492AM-PBXP,1580,270.42,12.50,9.474,2.000,1138.2,On,3.230,Yes,10/23/2024,0.00,-1.250,27,270.42,DGPS,5.000,2.000,1.200,2.300,15.07,15.04,42.87,496.60,17,11081,197.88,11086,197.97,4.894,968.81,10/23/2024
-91.55599805,45.10371055,K-3,<1>,P9492AM-PBXP,1581,271.19,12.50,9.801,2.000,1137.9,On,3.341,Yes,10/23/2024,0.00,-1.250,27,271.19,DGPS,5.000,2.000,1.200,2.300,15.28,14.91,43.77,495.70,17,10865,194.02,10865,194.02,5.062,982.17,10/23/2024
-91.55603511,45.10371067,K-3,<1>,P9492AM-PBXP,1582,270.72,12.50,9.684,2.000,1137.7,On,3.301,Yes,10/23/2024,0.00,-1.250,27,270.72,DGPS,5.000,2.000,1.200,2.300,16.11,15.04,42.87,497.00,17,11592,206.99,11597,207.09,5.002,1035.9,10/23/2024
-91.55607244,45.10371131,K-3,<1>,P9492AM-PBXP,1583,272.25,12.50,9.405,2.000,1137.3,On,3.206,Yes,10/23/2024,0.00,-1.250,27,272.25,DGPS,5.000,2.000,1.200,2.300,14.61,14.53,42.87,497.80,17,10825,193.31,10825,193.31,4.858,939.08,10/23/2024
-91.55610953,45.10371053,K-3,<1>,P9492AM-PBXP,1584,269.86,12.50,9.270,2.000,1137.0,On,3.160,Yes,10/23/2024,0.00,-1.250,27,269.86,DGPS,5.000,2.000,1.200,2.300,13.75,14.53,42.87,497.80,17,10341,184.66,10341,184.66,4.788,884.22,10/23/2024
-91.55614673,45.10371109,K-3,<1>,P9492AM-PBXP,1585,270.13,12.50,9.784,2.000,1136.8,On,3.336,Yes,10/23/2024,0.00,-1.250,27,270.13,DGPS,5.000,2.000,1.200,2.300,13.17,14.61,42.87,496.70,17,9379.0,167.48,9379.0,167.48,5.054,846.43,10/23/2024
-91.55618519,45.10371181,K-3,<1>,P9492AM-PBXP,1586,270.71,12.50,10.28,2.000,1136.3,On,3.506,Yes,10/23/2024,0.00,-1.250,27,270.71,DGPS,5.000,2.000,1.200,2.300,12.32,14.97,42.87,498.40,17,8349.5,149.10,8349.5,149.10,5.312,791.98,10/23/2024
-91.55622521,45.10371247,K-3,<1>,P9492AM-PBXP,1587,271.65,12.50,10.52,2.000,1135.6,On,3.587,Yes,10/23/2024,0.00,-1.250,27,271.65,DGPS,5.000,2.000,1.200,2.300,14.88,14.64,42.87,499.70,17,9856.9,176.02,9856.9,176.02,5.435,956.67,10/23/2024
-91.55626522,45.10371297,K-3,<1>,P9492AM-PBXP,1588,271.63,12.50,10.02,2.000,1134.9,On,3.418,Yes,10/23/2024,0.00,-1.250,27,271.63,DGPS,5.000,2.000,1.200,2.300,16.40,14.58,42.87,500.80,17,11399,203.56,11399,203.56,5.178,1054.1,10/23/2024
-91.55630475,45.10371284,K-3,<1>,P9492AM-PBXP,1589,269.74,12.50,10.60,2.000,1134.3,On,3.613,Yes,10/23/2024,0.00,-1.250,27,269.74,DGPS,5.000,2.000,1.200,2.300,16.94,14.95,42.87,500.30,17,11140,198.93,11140,198.93,5.475,1089.1,10/23/2024
-91.55634473,45.10371243,K-3,<1>,P9492AM-PBXP,1590,268.37,12.50,10.50,2.000,1133.8,On,3.580,Yes,10/23/2024,0.00,-1.250,27,268.37,DGPS,5.000,2.000,1.200,2.300,17.85,14.83,42.87,500.60,17,11846,211.53,11846,211.53,5.425,1147.5,10/23/2024
-91.55638365,45.10371254,K-3,<1>,P9492AM-PBXP,1591,270.46,12.50,9.877,2.000,1133.3,On,3.367,Yes,10/23/2024,0.00,-1.250,27,270.46,DGPS,5.000,2.000,1.200,2.300,17.89,15.72,43.77,499.30,17,12516,223.49,12623,225.41,5.102,1150.0,10/23/2024
-91.55642215,45.10371219,K-3,<1>,P9492AM-PBXP,1592,269.52,12.50,10.08,2.000,1132.8,On,3.435,Yes,10/23/2024,0.00,-1.250,27,269.52,DGPS,5.000,2.000,1.200,2.300,19.02,15.21,42.87,499.30,17,13123,234.34,13155,234.91,5.204,1222.6,10/23/2024
-91.55646032,45.10371222,K-3,<1>,P9492AM-PBXP,1593,270.07,12.50,9.374,2.000,1132.4,On,3.196,Yes,10/23/2024,0.00,-1.250,27,270.07,DGPS,5.000,2.000,1.200,2.300,18.42,15.66,41.97,498.00,17,13589,242.67,13695,244.56,4.842,1184.1,10/23/2024
-91.55649801,45.10371221,K-3,<1>,P9492AM-PBXP,1594,269.16,12.50,10.03,2.000,1132.1,On,3.419,Yes,10/23/2024,0.00,-1.250,27,269.16,DGPS,5.000,2.000,1.200,2.300,18.58,16.29,41.97,496.80,17,12714,227.03,12910,230.54,5.181,1194.4,10/23/2024
-91.55653577,45.10371195,K-3,<1>,P9492AM-PBXP,1595,269.83,12.50,9.564,2.000,1131.8,On,3.260,Yes,10/23/2024,0.00,-1.250,27,269.83,DGPS,5.000,2.000,1.200,2.300,16.57,16.10,41.97,495.90,17,11918,212.81,12074,215.60,4.940,1065.0,10/23/2024
-91.55657417,45.10371190,K-3,<1>,P9492AM-PBXP,1596,269.79,12.50,9.957,2.000,1131.4,On,3.395,Yes,10/23/2024,0.00,-1.250,27,269.79,DGPS,5.000,2.000,1.200,2.300,16.28,16.10,41.97,495.50,17,11247,200.85,11395,203.48,5.143,1046.5,10/23/2024
-91.55661314,45.10371214,K-3,<1>,P9492AM-PBXP,1597,270.72,12.50,9.602,2.000,1131.1,On,3.273,Yes,10/23/2024,0.00,-1.250,27,270.72,DGPS,5.000,2.000,1.200,2.300,16.52,16.10,41.97,495.80,17,11833,211.31,11988,214.08,4.960,1061.8,10/23/2024
-91.55665284,45.10371166,K-3,<1>,P9492AM-PBXP,1598,268.02,12.50,10.56,2.000,1130.7,On,3.601,Yes,10/23/2024,0.00,-1.250,27,268.02,DGPS,5.000,2.000,1.200,2.300,16.19,16.73,41.97,495.70,17,10462,186.82,10680,190.71,5.456,1040.5,10/23/2024
-91.55669156,45.10371105,K-3,<1>,P9492AM-PBXP,1599,268.87,12.50,9.715,2.000,1130.3,On,3.312,Yes,10/23/2024,0.00,-1.250,27,268.87,DGPS,5.000,2.000,1.200,2.300,15.25,15.84,41.97,495.00,17,10832,193.42,10940,195.36,5.018,980.34,10/23/2024
-91.55673060,45.10371050,K-3,<1>,P9492AM-PBXP,1600,269.19,12.50,9.935,2.000,1129.9,On,3.387,Yes,10/23/2024,0.00,-1.250,28,269.19,DGPS,5.000,2.000,1.200,2.300,15.38,17.44,41.97,493.70,17,10480,187.14,10789,192.66,5.132,988.74,10/23/2024
-91.55676897,45.10371020,K-3,<1>,P9492AM-PBXP,1601,270.65,12.50,9.704,2.000,1129.5,On,3.308,Yes,10/23/2024,0.00,-1.250,27,270.65,DGPS,5.000,2.000,1.200,2.300,16.47,17.31,41.97,493.50,17,11508,205.51,11830,211.24,5.012,1058.8,10/23/2024
-91.55680449,45.10371030,K-3,<1>,P9492AM-PBXP,1602,273.00,12.50,9.544,2.000,1129.2,On,3.253,Yes,10/23/2024,0.00,-1.250,28,273.00,DGPS,5.000,2.000,1.200,2.300,16.48,17.63,41.97,492.00,17,11661,208.23,12032,214.87,4.930,1059.2,10/23/2024
-91.55684064,45.10370946,K-3,<1>,P9492AM-PBXP,1603,270.14,12.50,9.688,2.000,1128.8,On,3.303,Yes,10/23/2024,0.00,-1.250,27,270.14,DGPS,5.000,1.900,1.200,2.300,14.76,16.86,41.97,492.30,17,10386,185.46,10619,189.62,5.004,948.83,10/23/2024
-91.55687518,45.10370974,K-3,<1>,P9492AM-PBXP,1604,271.27,12.50,8.802,2.000,1128.6,On,3.001,Yes,10/23/2024,0.00,-1.250,27,271.27,DGPS,5.000,1.900,1.200,2.300,12.60,16.80,41.97,492.90,17,9765.2,174.38,9976.5,178.15,4.546,809.94,10/23/2024
-91.55690963,45.10370938,K-3,<1>,P9492AM-PBXP,1605,268.92,12.50,8.825,2.000,1128.4,On,3.009,Yes,10/23/2024,0.00,-1.250,27,268.92,DGPS,5.000,1.900,1.200,2.300,13.32,17.44,41.97,492.60,17,10221,182.52,10523,187.91,4.559,856.61,10/23/2024
-91.55694438,45.10370916,K-3,<1>,P9492AM-PBXP,1606,268.13,12.50,8.913,2.000,1128.1,On,3.039,Yes,10/23/2024,0.00,-1.250,27,268.13,DGPS,5.000,1.900,1.200,2.300,14.23,15.84,41.97,492.90,17,11019,196.77,11130,198.75,4.604,914.99,10/23/2024
-91.55697910,45.10370962,K-3,<1>,P9492AM-PBXP,1607,270.22,12.50,9.064,2.000,1127.8,On,3.090,Yes,10/23/2024,0.00,-1.250,27,270.22,DGPS,5.000,1.900,1.200,2.300,13.99,17.69,41.97,492.90,17,10417,186.02,10758,192.11,4.682,899.42,10/23/2024
-91.55701341,45.10370961,K-3,<1>,P9492AM-PBXP,1608,269.64,12.50,8.988,2.000,1127.4,On,3.064,Yes,10/23/2024,0.00,-1.250,27,269.64,DGPS,5.000,1.900,1.200,2.300,15.50,17.56,41.97,491.70,17,11658,208.18,12020,214.65,4.642,996.48,10/23/2024
-91.55704703,45.10370948,K-3,<1>,P9492AM-PBXP,1609,269.11,12.50,8.789,2.000,1127.1,On,2.996,Yes,10/23/2024,0.00,-1.250,27,269.11,DGPS,5.000,1.900,1.200,2.300,16.74,18.64,41.97,492.10,17,12709,226.95,13278,237.10,4.540,1076.4,10/23/2024
-91.55708089,45.10370902,K-3,<1>,P9492AM-PBXP,1610,269.84,12.50,8.516,2.000,1126.8,On,2.903,Yes,10/23/2024,0.00,-1.250,27,269.84,DGPS,5.000,1.900,1.200,2.300,15.79,19.85,41.97,488.80,17,12189,217.65,12926,230.82,4.399,1015.3,10/23/2024
-91.55711238,45.10370898,K-3,<1>,P9492AM-PBXP,1611,269.75,12.50,7.714,2.000,1126.5,On,2.630,Yes,10/23/2024,0.00,-1.250,27,269.75,DGPS,5.000,1.900,1.200,2.300,16.14,19.45,41.97,491.70,17,13821,246.80,14585,260.44,3.984,1037.7,10/23/2024
-91.55714253,45.10370923,K-3,<1>,P9492AM-PBXP,1612,270.63,12.50,7.612,2.000,1126.3,On,2.595,Yes,10/23/2024,0.00,-1.250,27,270.63,DGPS,5.000,1.900,1.200,2.300,15.69,21.02,41.97,488.10,17,13351,238.42,14369,256.58,3.932,1008.8,10/23/2024
